,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Hour,AmountToBalanceRatio,TransactionEfficiency,Cluster
156,93.25999999999999,2023-07-27 16:22:52,Credit,New York,Online,20,Student,72.0,1,1152.1999999999998,2024-11-04 08:12:04,16.0,0.08087062088102671,1.2775342465753425,0
157,803.37,2023-04-17 16:08:34,Credit,Memphis,Branch,68,Doctor,129.0,1,12168.37,2024-11-04 08:08:40,16.0,0.06601574280344832,6.17976923076923,0
158,35.75999999999999,2023-09-19 17:38:18,Debit,Charlotte,Branch,23,Student,122.0,1,611.8599999999997,2024-11-04 08:11:40,17.0,0.058349378324576574,0.2907317073170732,0
159,28.53,2023-05-31 16:37:39,Debit,Washington,Online,62,Doctor,99.0,1,8670.53,2024-11-04 08:06:30,16.0,0.003290076837651486,0.2852999999999999,0
160,139.53,2023-10-09 17:20:09,Credit,Louisville,Online,53,Doctor,177.0,1,10098.86,2024-11-04 08:07:31,17.0,0.013815042980793793,0.783876404494382,0
161,307.57,2023-01-09 16:12:01,Debit,Detroit,Branch,33,Doctor,285.0,1,5307.74,2024-11-04 08:06:33,16.0,0.05793653484631005,1.0754195804195803,0
162,60.650000000000006,2023-05-26 18:15:08,Credit,Tucson,Branch,56,Retired,53.00000000000001,1,1047.2799999999997,2024-11-04 08:09:22,18.0,0.05785667951310718,1.1231481481481482,0
163,74.86000000000001,2023-08-14 17:43:17,Debit,Nashville,Branch,70,Doctor,125.0,1,6921.48,2024-11-04 08:07:39,17.0,0.010814043521974785,0.5941269841269841,0
164,117.97,2023-11-24 18:51:32,Debit,Kansas City,Branch,51,Retired,137.0,1,1475.46,2024-11-04 08:09:21,18.0,0.07990057299215692,0.854855072463768,0
165,231.91,2023-01-31 18:31:22,Debit,Memphis,ATM,34,Engineer,165.0,1,112.76000000000022,2024-11-04 08:12:15,18.0,2.0385900140646975,1.3970481927710843,2
166,126.21000000000001,2023-02-14 16:07:01,Debit,Baltimore,Branch,75,Retired,268.0,1,5669.66,2024-11-04 08:08:42,16.0,0.022256668535937614,0.46918215613382896,0
167,506.28,2023-05-02 17:03:29,Credit,Chicago,Online,53,Retired,162.0,2,1309.9500000000003,2024-11-04 08:09:09,17.0,0.3861932186582249,3.1060122699386503,0
168,304.35,2023-12-04 17:07:34,Debit,Houston,Branch,31,Engineer,36.0,1,4057.1,2024-11-04 08:08:45,17.0,0.07499815184445924,8.225675675675676,0
169,281.85,2023-05-16 17:26:37,Debit,Detroit,ATM,22,Student,109.0,1,1585.98,2024-11-04 08:07:38,17.0,0.17760148206026544,2.5622727272727275,0
170,777.88,2023-03-20 16:58:12,Debit,Houston,Branch,31,Engineer,17.0,1,6825.55,2024-11-04 08:09:15,16.0,0.11394921299924558,43.215555555555554,0
171,119.18,2023-08-25 18:01:38,Debit,Los Angeles,Branch,56,Retired,96.0,1,5516.5,2024-11-04 08:07:34,18.0,0.02160036248300861,1.228659793814433,0
172,177.19,2023-05-15 17:25:28,Debit,Chicago,Online,76,Retired,43.0,1,5343.3,2024-11-04 08:06:30,17.0,0.0331549501337874,4.027045454545455,0
173,260.88,2023-05-29 16:50:10,Debit,Denver,Branch,22,Student,36.0,1,903.0500000000002,2024-11-04 08:06:52,16.0,0.2885681101708976,7.050810810810811,0
174,169.47,2023-03-22 16:10:14,Debit,Chicago,Online,24,Student,19.0,1,1806.1599999999999,2024-11-04 08:07:37,16.0,0.09377697602868589,8.4735,0
175,73.23000000000002,2023-05-19 16:52:53,Debit,Portland,Branch,26,Student,14.0,1,787.7399999999993,2024-11-04 08:11:12,16.0,0.0928442832872683,4.882000000000001,0
176,913.49125,2023-02-10 18:07:07,Debit,El Paso,ATM,29,Engineer,106.0,1,2429.68,2024-11-04 08:11:05,18.0,0.3758171581615022,8.53730140186916,0
177,792.57,2023-05-22 16:22:36,Debit,Baltimore,ATM,19,Student,164.0,1,770.3699999999999,2024-11-04 08:10:39,16.0,1.0274835681968446,4.803454545454546,0
178,237.06,2023-12-18 16:47:17,Debit,Phoenix,Online,71,Retired,46.0,1,1182.7699999999995,2024-11-04 08:07:50,16.0,0.20025849616057173,5.043829787234043,0
179,34.16999999999999,2023-11-21 16:57:43,Credit,Philadelphia,Online,54,Engineer,53.99999999999999,1,726.5499999999997,2024-11-04 08:06:29,16.0,0.04696584427187135,0.6212727272727272,0
180,740.25,2023-07-19 17:03:58,Debit,Philadelphia,Online,41,Doctor,123.0,1,14464.3,2024-11-04 08:08:27,17.0,0.05117418926672797,5.969758064516128,0
181,453.54,2023-04-19 16:36:03,Debit,Albuquerque,ATM,58,Doctor,82.0,1,12046.3,2024-11-04 08:12:06,16.0,0.037646609613772385,5.46433734939759,0
182,300.47,2023-11-13 16:11:52,Debit,Jacksonville,Branch,73,Retired,100.0,1,7885.64,2024-11-04 08:08:00,16.0,0.03809860726494426,2.974950495049505,0
183,110.93,2023-04-07 16:38:15,Credit,Virginia Beach,Branch,19,Student,201.0,1,1952.35,2024-11-04 08:10:53,16.0,0.0567896178360253,0.5491584158415841,0
184,201.69,2023-01-03 16:46:36,Debit,Las Vegas,ATM,59,Doctor,299.0,1,7328.52,2024-11-04 08:10:16,16.0,0.027517490913456812,0.6722999999999999,0
185,399.21,2023-01-30 16:15:49,Debit,Portland,ATM,59,Engineer,109.0,1,3210.39,2024-11-04 08:08:21,16.0,0.12431065675610872,3.629181818181818,0
186,913.49125,2023-09-06 16:44:02,Debit,Jacksonville,Online,78,Retired,57.0,1,5726.2,2024-11-04 08:06:44,16.0,0.1595004976253667,15.749849137931035,0
187,630.3600000000001,2023-03-02 16:11:53,Debit,Mesa,ATM,62,Retired,52.0,1,1363.6499999999996,2024-11-04 08:12:15,16.0,0.46192063899168284,11.893584905660378,0
188,10.939999999999998,2023-10-23 17:24:07,Credit,Philadelphia,ATM,60,Engineer,245.0,1,1241.9899999999998,2024-11-04 08:11:53,17.0,0.008801358015752339,0.04447154471544712,0
189,215.9,2023-01-04 16:02:09,Debit,Los Angeles,ATM,38,Doctor,235.0,1,7873.28,2024-11-04 08:10:23,16.0,0.0274183798391726,0.9148305084745763,0
190,913.49125,2023-07-10 17:49:18,Debit,Washington,Branch,79,Retired,165.0,1,5674.32,2024-11-04 08:06:50,17.0,0.16095854506882432,5.502959337349398,0
191,226.37,2023-09-18 17:07:08,Credit,Louisville,Branch,49,Doctor,141.0,1,9840.04,2024-11-04 08:09:56,17.0,0.023002650126409403,1.5941549295774649,0
192,444.89,2023-09-11 16:27:39,Credit,Las Vegas,Branch,43,Doctor,101.0,1,10328.23,2024-11-04 08:11:50,16.0,0.04307097431270288,4.361666666666666,0
193,280.57,2023-01-27 17:35:05,Credit,Virginia Beach,Online,25,Student,24.0,1,293.2399999999998,2024-11-04 08:10:24,17.0,0.9535413268080478,11.2228,0
194,488.54,2023-07-03 17:47:49,Debit,Jacksonville,Branch,52,Engineer,132.0,1,7486.63,2024-11-04 08:07:26,17.0,0.0652462795303721,3.673233082706767,0
195,3.3000000000000114,2023-03-27 16:42:16,Credit,Los Angeles,Branch,50,Doctor,131.0,1,11385.37,2024-11-04 08:10:11,16.0,0.0002898201973060774,0.02499999999999991,0
196,199.39,2023-08-21 16:16:22,Debit,Colorado Springs,Branch,69,Retired,165.0,1,7264.79,2024-11-04 08:09:06,16.0,0.02744230152536751,1.2011445783132528,0
197,20.360000000000014,2023-07-24 17:02:18,Debit,Tucson,Branch,62,Retired,75.0,1,2762.4799999999996,2024-11-04 08:11:15,17.0,0.007367522109803584,0.2678947368421052,0
198,113.63999999999999,2023-10-24 17:09:41,Debit,Detroit,Online,62,Retired,32.0,1,6675.03,2024-11-04 08:07:55,17.0,0.01702209247112431,3.443636363636364,0
199,493.11,2023-07-31 16:25:26,Debit,Colorado Springs,Branch,53,Retired,236.0,1,7432.99,2024-11-04 08:08:01,16.0,0.06633180835594345,2.080632911392405,0
200,307.41,2023-06-12 17:32:52,Debit,Los Angeles,ATM,19,Student,14.0,1,1057.0,2024-11-04 08:09:48,17.0,0.2905576559546314,20.494000000000003,0
201,11.180000000000007,2023-11-30 16:52:42,Debit,Atlanta,Online,43,Doctor,161.0,1,5956.89,2024-11-04 08:10:20,16.0,0.0018765032587040043,0.06901234567901238,0
202,313.82,2023-11-15 18:57:38,Debit,Tucson,Branch,59,Engineer,151.0,1,7261.59,2024-11-04 08:08:42,18.0,0.0432104800078209,2.064605263157895,0
203,51.0,2023-01-30 16:00:38,Debit,Seattle,Branch,64,Retired,107.0,1,4943.16,2024-11-04 08:08:23,16.0,0.010315200155334783,0.4722222222222223,0
204,140.98,2023-05-25 16:34:22,Debit,Memphis,Branch,60,Engineer,100.0,1,8127.48,2024-11-04 08:12:13,16.0,0.017343956065586683,1.3958415841584157,0
205,288.04,2023-08-24 16:47:21,Debit,Denver,ATM,68,Retired,63.00000000000001,1,1748.02,2024-11-04 08:10:00,16.0,0.16468651015997532,4.500625,0
206,800.55,2023-05-04 16:21:31,Debit,Oklahoma City,ATM,31,Engineer,108.0,1,9660.22,2024-11-04 08:06:49,16.0,0.08286220580837617,7.3444954128440365,0
207,485.54,2023-02-06 17:46:59,Debit,Houston,ATM,46,Engineer,143.0,1,6371.51,2024-11-04 08:11:46,17.0,0.07619289730420195,3.3718055555555555,0
208,521.15,2023-02-17 18:16:05,Debit,Kansas City,ATM,54,Doctor,214.0,1,9442.47,2024-11-04 08:07:31,18.0,0.05518628216111239,2.423953488372093,0
209,321.79,2023-08-07 17:30:33,Credit,Raleigh,ATM,63,Retired,61.0,1,5959.2,2024-11-04 08:10:01,17.0,0.05398979900003356,5.190161290322581,0
210,304.93,2023-02-24 16:23:22,Debit,Portland,ATM,65,Doctor,158.0,1,13531.22,2024-11-04 08:08:15,16.0,0.022533627150607957,1.9177987421383649,0
211,432.08000000000004,2023-07-31 16:04:55,Debit,El Paso,ATM,40,Doctor,145.0,1,11500.62,2024-11-04 08:11:46,16.0,0.03756688188272608,2.9594520547945202,0
212,694.2,2023-12-07 16:20:08,Debit,Milwaukee,ATM,61,Retired,72.0,1,1389.37,2024-11-04 08:07:23,16.0,0.49929155548523063,9.509589041095891,0
213,116.86,2023-03-20 18:28:48,Debit,Louisville,ATM,55,Engineer,171.0,1,6706.56,2024-11-04 08:12:15,18.0,0.01742213263839608,0.6794186046511628,0
214,386.81,2023-03-03 18:02:52,Credit,Detroit,Online,57,Doctor,149.0,1,7175.29,2024-11-04 08:10:50,18.0,0.05390111046236983,2.5787333333333335,0
215,74.88,2023-05-24 16:25:50,Debit,Atlanta,ATM,25,Student,202.0,1,420.6700000000001,2024-11-04 08:07:46,16.0,0.17757962387649107,0.36886699507389165,0
216,195.76,2023-05-22 16:17:19,Debit,Philadelphia,Branch,75,Retired,99.0,1,7323.53,2024-11-04 08:09:48,16.0,0.026726629558483615,1.9576,0
217,134.7,2023-08-21 16:03:18,Debit,Fort Worth,ATM,50,Doctor,106.0,1,8395.85,2024-11-04 08:11:07,16.0,0.016041729934439697,1.2588785046728972,0
218,890.24,2023-07-07 18:03:43,Credit,Las Vegas,Online,33,Engineer,161.0,1,5140.93,2024-11-04 08:07:32,18.0,0.1731334343330228,5.495308641975309,0
219,361.27,2023-01-06 17:01:53,Debit,Omaha,ATM,63,Doctor,180.0,1,7945.57,2024-11-04 08:10:07,17.0,0.04546238188300109,1.9959668508287292,0
220,131.56,2023-10-19 16:42:37,Debit,Charlotte,Branch,44,Doctor,42.0,1,5873.54,2024-11-04 08:07:12,16.0,0.022394944965903715,3.0595348837209304,0
221,485.51,2023-11-28 16:49:27,Credit,Milwaukee,Online,76,Retired,37.0,1,3074.45,2024-11-04 08:08:02,16.0,0.15786632850477167,12.77657894736842,0
222,547.87,2023-07-10 17:15:27,Debit,Columbus,ATM,64,Retired,131.0,1,6155.76,2024-11-04 08:10:31,17.0,0.08898673977871478,4.150530303030303,0
223,457.29999999999995,2023-06-26 18:25:21,Debit,Virginia Beach,Online,28,Engineer,15.0,1,8318.29,2024-11-04 08:07:53,18.0,0.05496863314056848,28.58125,0
224,506.24,2023-01-13 16:44:26,Debit,Chicago,ATM,58,Engineer,64.0,1,230.09000000000015,2024-11-04 08:11:40,16.0,2.190661646977368,7.788307692307692,2
225,486.59,2023-12-19 16:55:17,Debit,Indianapolis,Branch,57,Retired,119.0,1,2513.56,2024-11-04 08:10:02,16.0,0.19350900356324763,4.054916666666666,0
226,163.68,2023-09-28 16:20:57,Debit,San Diego,Branch,41,Doctor,292.0,1,10090.05,2024-11-04 08:11:01,16.0,0.016220314040659795,0.5586348122866895,0
227,581.6499999999999,2023-01-09 16:54:58,Debit,Boston,ATM,22,Student,176.0,1,480.1899999999996,2024-11-04 08:09:39,16.0,1.208774080924375,3.2861581920903955,0
228,52.00999999999999,2023-11-07 16:46:04,Debit,Mesa,ATM,48,Doctor,85.0,1,1120.8799999999997,2024-11-04 08:11:27,16.0,0.04635968196242022,0.6047674418604649,0
229,630.24,2023-11-29 18:10:30,Debit,Boston,ATM,21,Student,62.00000000000001,1,370.8100000000004,2024-11-04 08:11:52,18.0,1.695059304483473,10.003809523809524,2
230,523.74,2023-11-02 16:36:37,Debit,Oklahoma City,ATM,43,Doctor,159.0,1,13498.55,2024-11-04 08:06:52,16.0,0.038796848783848356,3.273375,0
231,705.6,2023-02-20 18:41:43,Debit,Phoenix,Branch,40,Doctor,124.0,3,14804.7,2024-11-04 08:09:04,18.0,0.0476573211668479,5.6448,0
232,217.5,2023-10-23 18:54:48,Credit,Denver,Branch,46,Engineer,35.0,1,3057.4000000000005,2024-11-04 08:06:58,18.0,0.0711156160083704,6.041666666666666,0
233,91.47999999999999,2023-01-23 16:50:31,Debit,Fort Worth,ATM,51,Doctor,141.0,1,14942.78,2024-11-04 08:09:17,16.0,0.006121610462680796,0.644225352112676,0
234,5.25,2023-11-13 18:26:24,Debit,San Jose,ATM,39,Doctor,49.0,1,14143.32,2024-11-04 08:12:22,18.0,0.00037117372910114993,0.10499999999999998,0
235,54.03,2023-09-19 17:16:46,Credit,Milwaukee,ATM,56,Retired,161.0,1,6736.3,2024-11-04 08:07:36,17.0,0.008019533047363185,0.33351851851851855,0
236,736.73,2023-11-27 16:05:27,Debit,Memphis,Branch,48,Engineer,10.0,1,3313.07,2024-11-04 08:10:54,16.0,0.22230369304209024,66.97545454545455,0
237,368.91,2023-03-10 17:49:57,Debit,Virginia Beach,Branch,54,Doctor,14.0,1,829.71,2024-11-04 08:10:28,17.0,0.4440899953052209,24.594,0
238,33.06,2023-01-17 16:03:41,Credit,Fort Worth,Online,53,Retired,170.0,1,1540.87,2024-11-04 08:06:43,16.0,0.021441496364803782,0.19333333333333336,0
239,66.5,2023-05-04 16:44:56,Credit,Louisville,Online,32,Engineer,144.0,1,6820.23,2024-11-04 08:08:06,16.0,0.009748974891625115,0.45862068965517233,0
240,177.08,2023-01-06 17:16:44,Debit,Las Vegas,Online,35,Doctor,85.0,1,13475.14,2024-11-04 08:12:21,17.0,0.013140261232073874,2.0590697674418608,0
241,588.54,2023-02-06 17:57:28,Debit,Portland,Branch,32,Engineer,130.0,1,714.4500000000003,2024-11-04 08:10:37,17.0,0.8226151373261582,4.4926717557251905,0
242,173.5,2023-10-23 17:16:20,Debit,Nashville,ATM,21,Student,282.0,1,1306.9099999999994,2024-11-04 08:11:52,17.0,0.13265438753431047,0.6130742049469964,0
243,78.32999999999998,2023-07-31 16:13:12,Credit,Memphis,Online,56,Engineer,189.0,1,7255.33,2024-11-04 08:08:18,16.0,0.010794713029864955,0.4122631578947369,0
244,40.66,2024-01-01 16:08:49,Debit,Louisville,Branch,59,Retired,156.0,1,1153.8400000000006,2024-11-04 08:11:28,16.0,0.03520834054934017,0.25898089171974514,0
245,97.22000000000001,2023-02-20 17:30:19,Credit,Atlanta,Branch,77,Retired,54.99999999999999,1,6647.73,2024-11-04 08:11:17,17.0,0.01462234140956243,1.7360714285714285,0
246,34.06999999999999,2023-11-06 17:22:58,Debit,Philadelphia,Branch,22,Student,81.0,1,8709.77,2024-11-04 08:07:21,17.0,0.003911250096145347,0.4154878048780488,0
247,492.06,2023-10-19 16:14:15,Debit,Fresno,Online,23,Student,74.0,1,857.9000000000001,2024-11-04 08:09:56,16.0,0.5728955640936081,6.5608,0
248,842.01,2023-09-12 16:43:27,Credit,Virginia Beach,Online,53,Doctor,185.0,1,509.4499999999998,2024-11-04 08:08:33,16.0,1.649544519541581,4.526935483870968,2
249,73.55000000000001,2023-01-09 16:09:48,Debit,Atlanta,ATM,51,Engineer,158.0,1,2812.0600000000004,2024-11-04 08:11:21,16.0,0.02614590517088153,0.4625786163522012,0
250,760.53,2023-09-04 18:13:25,Debit,Phoenix,Online,57,Engineer,118.0,1,6179.91,2024-11-04 08:09:35,18.0,0.12304498852110773,6.391008403361344,0
251,273.08,2023-01-30 16:09:08,Credit,Houston,Branch,26,Engineer,134.0,1,6609.3,2024-11-04 08:07:57,16.0,0.04131128693100161,2.0228148148148146,0
252,371.69,2023-12-22 16:27:49,Debit,San Francisco,Branch,67,Retired,143.0,1,3484.32,2024-11-04 08:09:59,16.0,0.10664444010879919,2.5811805555555556,0
253,218.96,2023-08-30 16:11:47,Debit,Seattle,ATM,18,Student,13.0,1,754.21,2024-11-04 08:10:35,16.0,0.2899326015280518,15.64,0
254,227.39,2023-12-25 16:58:19,Debit,Atlanta,Online,18,Student,65.0,1,751.0900000000006,2024-11-04 08:11:36,16.0,0.3023441343456235,3.4453030303030303,0
255,237.99,2023-05-08 16:45:11,Credit,Kansas City,Branch,39,Doctor,86.0,1,8510.09,2024-11-04 08:11:36,16.0,0.0279623408987568,2.7355172413793105,0
256,186.6,2023-07-04 16:27:23,Debit,Washington,Online,58,Doctor,13.0,1,1508.7199999999998,2024-11-04 08:06:24,16.0,0.12359907797472379,13.328571428571427,0
257,341.15,2023-02-13 17:18:15,Debit,San Jose,Online,18,Student,148.0,1,511.3699999999999,2024-11-04 08:10:09,17.0,0.665827429396725,2.2895973154362417,0
258,434.58,2023-09-06 16:28:38,Debit,Memphis,ATM,59,Doctor,215.0,1,12648.32,2024-11-04 08:08:15,16.0,0.0343559970022104,2.0119444444444445,0
259,312.88,2023-05-26 18:12:50,Credit,Portland,Branch,54,Engineer,44.0,1,233.21000000000004,2024-11-04 08:07:23,18.0,1.335895136843004,6.952888888888888,0
260,75.15,2023-09-18 17:31:23,Debit,Boston,ATM,23,Student,154.0,1,1092.9199999999996,2024-11-04 08:11:00,17.0,0.06869789381307591,0.4848387096774194,0
261,23.30000000000001,2023-08-14 18:13:38,Debit,Los Angeles,ATM,59,Engineer,161.0,1,6711.15,2024-11-04 08:08:06,18.0,0.0034713169401756547,0.14382716049382704,0
262,47.379999999999995,2023-02-08 18:18:07,Credit,Seattle,Online,25,Student,61.0,1,459.3699999999999,2024-11-04 08:07:05,18.0,0.10291721875882442,0.7641935483870967,0
263,512.81,2023-07-19 16:57:01,Debit,Sacramento,Branch,79,Retired,30.0,1,6994.34,2024-11-04 08:11:58,16.0,0.07330737319415495,16.542258064516126,0
264,488.15,2023-07-31 16:01:00,Debit,Louisville,Branch,43,Engineer,168.0,1,7071.09,2024-11-04 08:11:13,16.0,0.06902485686692335,2.8884615384615384,0
265,12.819999999999993,2023-04-05 18:37:10,Debit,Fort Worth,ATM,44,Engineer,156.0,1,9045.19,2024-11-04 08:08:25,18.0,0.0014171712068837827,0.08165605095541406,0
266,66.9,2023-04-17 16:50:45,Credit,Charlotte,Online,79,Retired,129.0,4,5238.71,2024-11-04 08:10:39,16.0,0.012767882191953371,0.5146153846153847,0
267,535.91,2023-07-07 16:38:12,Debit,Las Vegas,Online,43,Engineer,22.0,1,9642.12,2024-11-04 08:10:49,16.0,0.055574336936593124,23.300434782608693,0
268,270.72,2023-07-03 18:01:00,Credit,Washington,Online,26,Engineer,53.00000000000001,1,6263.96,2024-11-04 08:11:05,18.0,0.04321176831136991,5.013333333333334,0
269,97.98,2023-02-06 16:09:48,Debit,Denver,Branch,72,Retired,18.0,1,7460.33,2024-11-04 08:08:43,16.0,0.013131707081713316,5.156842105263158,0
270,196.08,2023-08-25 16:52:28,Debit,San Francisco,Online,61,Retired,98.0,1,4233.82,2024-11-04 08:06:31,16.0,0.04630184990153065,1.9806060606060607,0
271,251.18,2023-06-01 16:51:11,Debit,San Jose,ATM,42,Engineer,246.0,1,8303.9,2024-11-04 08:07:55,16.0,0.030244795241363535,1.016923076923077,0
272,44.51999999999998,2023-03-28 18:30:25,Debit,El Paso,Online,28,Student,205.0,1,314.27999999999975,2024-11-04 08:10:28,18.0,0.14120781527531084,0.21611650485436895,0
273,178.87,2023-05-23 16:03:54,Debit,Baltimore,Online,35,Doctor,180.0,1,5241.23,2024-11-04 08:10:16,16.0,0.03412097523382225,0.9882320441988951,0
274,913.49125,2023-12-20 16:08:02,Credit,Kansas City,ATM,54,Engineer,174.0,5,323.6899999999996,2024-11-04 08:11:44,16.0,2.8134258831500816,5.21995,2
275,386.68,2023-10-31 16:48:01,Debit,New York,Branch,46,Doctor,128.0,1,6863.06,2024-11-04 08:06:28,16.0,0.05633400640437292,2.9975193798449613,0
276,167.14,2023-04-24 18:33:29,Debit,Denver,Online,76,Retired,20.0,1,3877.73,2024-11-04 08:06:26,18.0,0.0430914242548463,7.9590476190476185,0
277,345.22,2023-09-05 16:55:47,Debit,Fresno,Branch,69,Retired,253.0,1,4046.58,2024-11-04 08:07:36,16.0,0.08529046986100337,1.3591338582677166,0
278,74.85,2023-12-25 17:19:08,Debit,Raleigh,ATM,72,Retired,117.0,1,2409.73,2024-11-04 08:11:49,17.0,0.03104868649745098,0.6343220338983051,0
279,671.73,2023-10-16 16:15:54,Debit,Washington,Branch,58,Engineer,53.99999999999999,1,5211.88,2024-11-04 08:12:04,16.0,0.128859670661899,12.213272727272727,0
280,255.04,2023-11-23 16:15:59,Debit,Seattle,ATM,45,Engineer,152.0,1,6217.86,2024-11-04 08:11:38,16.0,0.04101073187047144,1.6669281045751634,0
281,45.77000000000001,2023-02-09 17:50:23,Debit,Philadelphia,Online,25,Student,109.0,1,5978.12,2024-11-04 08:08:01,17.0,0.007654972638113974,0.41609090909090907,0
282,329.69,2023-01-09 16:54:30,Credit,San Antonio,Online,26,Student,66.0,1,1671.6599999999999,2024-11-04 08:09:49,16.0,0.1971052096660409,4.920746268656717,0
283,362.04,2023-07-10 16:37:11,Credit,Philadelphia,Branch,58,Doctor,198.0,2,8421.88,2024-11-04 08:08:47,16.0,0.04298292270577286,1.8192964824120603,0
284,11.919999999999987,2023-10-09 17:48:55,Debit,San Diego,Branch,53,Doctor,52.0,1,14611.9,2024-11-04 08:11:22,17.0,0.0008157176193637136,0.22490566037735849,0
285,47.420000000000016,2023-12-19 16:46:08,Debit,San Diego,ATM,64,Doctor,28.0,1,8253.52,2024-11-04 08:08:56,16.0,0.00574473137141833,1.6351724137931034,0
286,35.99000000000001,2023-01-19 16:14:12,Debit,Miami,Branch,63,Retired,129.0,1,4489.79,2024-11-04 08:09:17,16.0,0.008014180133116888,0.27684615384615396,0
287,151.19,2023-05-05 16:04:36,Credit,New York,Branch,37,Doctor,96.0,1,11903.82,2024-11-04 08:11:16,16.0,0.012699898024497641,1.5586597938144329,0
288,242.62,2023-07-10 16:40:15,Credit,San Francisco,Online,22,Student,234.0,1,483.02000000000044,2024-11-04 08:07:09,16.0,0.5012602785008884,1.0324255319148936,0
289,48.72,2023-09-29 18:54:28,Debit,Virginia Beach,Branch,21,Student,17.0,1,816.0799999999995,2024-11-04 08:07:27,18.0,0.059626964311940076,2.7066666666666666,0
290,43.460000000000036,2023-07-21 17:02:42,Debit,Boston,ATM,25,Student,80.0,1,578.0599999999995,2024-11-04 08:10:45,17.0,0.07505267157116707,0.5365432098765432,0
291,913.49125,2023-07-21 18:54:14,Debit,Omaha,Online,25,Student,126.0,1,477.3000000000002,2024-11-04 08:12:22,18.0,1.9098708969266152,7.192844488188976,2
292,443.78999999999996,2023-10-09 18:28:04,Debit,Las Vegas,ATM,53,Retired,87.0,1,3133.85,2024-11-04 08:11:16,18.0,0.14156658213311643,5.043068181818182,0
293,365.14,2023-12-01 18:46:28,Debit,Dallas,Online,68,Retired,57.0,1,5894.09,2024-11-04 08:07:25,18.0,0.061939682006551214,6.29551724137931,0
294,757.41,2023-05-05 16:31:53,Debit,Los Angeles,ATM,22,Student,37.0,1,9532.42,2024-11-04 08:09:03,16.0,0.07944787914515462,19.931842105263158,0
295,20.539999999999992,2023-08-21 18:09:24,Debit,Fort Worth,Branch,51,Engineer,72.0,1,5327.03,2024-11-04 08:07:28,18.0,0.0038550833985544347,0.2813698630136985,0
296,475.36,2023-10-02 16:03:09,Debit,Phoenix,ATM,34,Engineer,105.0,1,2000.6,2024-11-04 08:06:59,16.0,0.23749000799360515,4.484528301886793,0
297,34.73999999999998,2023-06-26 16:40:21,Debit,San Francisco,ATM,56,Retired,24.0,1,6827.57,2024-11-04 08:11:03,16.0,0.005087448763064592,1.3896000000000002,0
